Date,Type,Tx,Buy,Sell,BuyUnits,SellUnits
2022-05-12T13:05:18.000Z,Withdrawal,0xa50b2b7003a7f617d3b1a6eb0175fe3846661f28251dd781b3d8dba9915f581f,,ETH,,0.01
2022-05-12T13:14:32.000Z,Withdrawal,0x72b22f9af247b958fd12f09f734bbb6b309a99148ecaebc420cce27cb7a7c7af,,ETH,,0.13
2022-05-12T13:16:14.000Z,Withdrawal,0xc173b719a8f123879252b00f893a6457b257c50f2faf40271f0a7b1b8b76c042,,ETH,,0.26
2022-05-12T13:16:50.000Z,Withdrawal,0xebd57320c5bc31cfd3794227150f9dbd450ccad301d35f43e6390a38d2bf0145,,ETH,,0.32
2022-05-12T13:32:40.000Z,Withdrawal,0x5dc1b1742164342d613175381a4ae9c63d9e794d9314a0f6a57c1cd509f6cb9c,,ETH,,63.68
2022-05-12T13:37:09.000Z,Withdrawal,0xb176b36901d82f309719e988d3210398eaa9dbb806c12107f626a1406e7352c3,,ETH,,66.27
2022-05-12T13:40:47.000Z,Withdrawal,0x9a0795994c0bbbd1e11255a9941a5709995d8407cb0c03bd494bd4296b584691,,ETH,,69.42
2022-05-12T13:43:25.000Z,Withdrawal,0x0a5dc9cd5197cc159bac0c354102280ef7f2a4b31b3eb2f8a4a0d40e6df391d6,,ETH,,72.24
2022-05-12T13:45:56.000Z,Withdrawal,0xc960a27e66b047a05c59b5e03d50b021e7dbc6cf3782038fed3eb4d51718d3cc,,ETH,,75.17
2022-05-12T13:50:51.000Z,Withdrawal,0x72481ea05daaf1963aee1b1e628703ce3799427501a73232e5526c0f0827068a,,ETH,,78.22
2022-05-12T13:55:53.000Z,Withdrawal,0x987400890c1af23ab553b8cd8661e326d61d4b57d901c9ae3ab75f1041b0dbd9,,ETH,,82
2022-05-12T18:11:53.000Z,Withdrawal,0xe86239ce09b62013d006bab3dd8a6888380d3a104d973afbd8d7747546e84928,,ETH,,0.03
2022-05-12T18:12:30.000Z,Withdrawal,0x0dd313e375c3646976b4c9866340e1268a9239da1e691e4d6926f0e27bfba207,,ETH,,45
2022-05-12T18:45:29.000Z,Withdrawal,0x5fd50de9073b79fc5f5df766767f1e3c3b2caad7a78b48630524406b2a9b8141,,ETH,,0.12
2022-05-12T18:46:54.000Z,Withdrawal,0xd1cefa70d370173dc00e062d30a40b2a15241e6aad2f35258448a4835df448d2,,ETH,,0.2
2022-05-12T18:48:25.000Z,Withdrawal,0x799bf0cd03c88d4d959c3b65e90151f79a8accd672f88531743b2f93bba31406,,ETH,,0.27
2022-05-12T18:49:31.000Z,Withdrawal,0x323da543a13419a3958ca4f80dddba5c79b832f794ded28a2bf8b93f671652df,,ETH,,0.37
2022-05-12T18:51:24.000Z,Withdrawal,0x39add131cdfa21ccd8126db55c48bec2e88ebbda05ad9a3dda2c7d8f1ac2c599,,ETH,,0.45
2022-05-12T18:53:27.000Z,Withdrawal,0xcac9dc03b819fde8002edab516b6b4f1cf737793aebefc6cc3aab1ca328530fa,,ETH,,0.54
2022-05-12T18:55:21.000Z,Withdrawal,0x24eba53c56530c8afe9b7aa5cb43c735083fab01c1ee663c3580ea58148d1cd1,,ETH,,0.61
2022-05-12T19:54:00.000Z,Withdrawal,0x59ca5c5f19e33a0d4954bf6643aac6c49d2c78f045e07c1cb6a9b28223f0ae67,,ETH,,0.75
2022-05-12T20:04:02.000Z,Withdrawal,0x9a763d3cc0d5360e40ef7a68f798343af824bd38edee304a02cfaf1619a9b4b6,,ETH,,0.01
2022-05-12T20:17:36.000Z,Withdrawal,0xf4efaa6b1d1e6c192f3b0edb552c3464c4d309578bb9188b6cceaddc4a95a43e,,ETH,,0.43
2022-05-12T20:31:27.000Z,Withdrawal,0xaf242fc441af1414ef983b77bb76b3a9dcc832a6d88956d8f5339ac0574a774a,,ETH,,0.54
2022-05-12T20:31:27.000Z,Withdrawal,0x01e641f9491b970b14d1ba330dc7a76048e8ee3aacc52e5c88291f035c00dbc0,,ETH,,0.54
2022-05-12T20:35:11.000Z,Withdrawal,0x3407cad999ae4e0521ce5a76b5a1cdd3e0480e5c362bc043e207e38ff0f04e41,,ETH,,0.06
2022-05-12T20:39:23.000Z,Withdrawal,0x2c0da4efbefb7fcedf2780f304de4ff27163f982854cc7f070427d0839a59a38,,ETH,,0.1
2022-05-12T20:39:26.000Z,Withdrawal,0x3afa2f6d905892c137baa32155f790e2b0c722fbfe6ab5b6e7d366c2ecd6497d,,ETH,,0.4
2022-05-12T21:18:18.000Z,Withdrawal,0x3c13496e1fb2d3ab8dea75b6371c44eda6117266075fa9f10ea3bc78fa5e41cb,,ETH,,0.6
2022-05-12T21:19:59.000Z,Withdrawal,0x81db7e73b660dfb729793ace071570ae9e7c2290d1ebb9102bffc5b057ebf0dc,,ETH,,0.7
2022-05-12T21:35:54.000Z,Withdrawal,0xe2c42ad49acf880d39314fc16e9b064e2433ddbd94d1601a2b7bf82797ba89d9,,ETH,,0.08
2022-05-12T22:23:29.000Z,Withdrawal,0x14a8a76419ad9ede816dab5b2703cc74589a9f6894827d6ca35e701390dda6cb,,ETH,,0.1
2022-05-12T22:34:18.000Z,Withdrawal,0xca13f69b7678a67d5b86401ecaf4756144a4f5f0b7180356eea428b89152db13,,ETH,,0.06
2022-05-12T22:35:46.000Z,Withdrawal,0xceb244f6a415280b5bfdb77fcb20b4fcfd015cbdb1d5a7829c7d0692a352bf7d,,ETH,,0.4
2022-05-12T22:37:38.000Z,Withdrawal,0x59ca90bfb053c9de8fd7df96124e82daceb5c6123a15e58ec93d4ae31c62ac92,,ETH,,0.6
2022-05-12T22:39:39.000Z,Withdrawal,0xc14556b167a557ad82bd531605b60b47d7a5eb2b0bdbefab0879d5a78d88c45e,,ETH,,0.7
2022-05-12T23:01:05.000Z,Withdrawal,0x0f37b4bce59e90bba165ed9774a40c172bb3141922e5a88eeb2e96f2002273de,,ETH,,0.25
2022-05-13T01:30:04.000Z,Withdrawal,0x2c3e94f3d98937b618e630205b78698dcfd9bf8bc74fe79d05d5b130fabbfa87,,ETH,,0.3
2022-05-13T01:35:16.000Z,Withdrawal,0x14c850a53191d4589657a6f5fcdd99ad6be1dd6fd98582bc41c5cc33178fcf1f,,ETH,,0.4
2022-05-13T02:42:56.000Z,Withdrawal,0xe6815ecf6672d287c8b9bd566823933f3373c161b6e67c5d8d2b1722fb476c82,,ETH,,0.21
2022-05-13T02:43:53.000Z,Withdrawal,0x698fabd0e2a16f97e6e5d533eb6429458fd4dae52d7a68ccaf819ff27133afba,,ETH,,0.36
2022-05-13T02:44:14.000Z,Withdrawal,0x6bc8f467e4fa4653ad5adfe4f02cdc053db7b70f75706aad0fa23c72d2eb6879,,ETH,,0.09
2022-05-13T02:44:45.000Z,Withdrawal,0x01785b353bcfa84a8311d0e2cc45ebadc550cc22855b2f1f62bbe6723645bce8,,ETH,,0.42
2022-05-13T02:44:45.000Z,Withdrawal,0xea22c972a3a97a8a514542ea390465d0956eb89f014209a1541ffae21eb81fb0,,ETH,,0.11
2022-05-13T02:46:07.000Z,Withdrawal,0xe549b6573885a67439edf5d325657505c2c29252664392122dbb01deab97edea,,ETH,,0.6
2022-05-13T02:47:55.000Z,Withdrawal,0xb3918b92fa8e50d98fee8f5c60467c4575abf9d0ac9fb0d6f51c18ae40da243f,,ETH,,0.1
2022-05-13T03:07:29.000Z,Withdrawal,0x32d2a718b909b94b9758cadcee10880a155ee2e9789dd964aa613075602ff421,,ETH,,0.15
2022-05-13T03:40:08.000Z,Withdrawal,0xc5b7088ceb5ee6c0bc98795bf903705cea69400ec74526964afaf5b46d9343ba,,ETH,,0.3
2022-05-13T03:40:54.000Z,Withdrawal,0x374c12c64403931c8a5c3bca6f1a9838f89cd7c3f540c1bf360dcc3a20b894b5,,ETH,,0.5
2022-05-13T04:21:38.000Z,Withdrawal,0x2d4bbe8a0f853ce1fa3d7e86c4ab20f16d84fa8c0507b2e69085b2958ebe5d1b,,USDC,,42
2022-05-13T04:25:14.000Z,Withdrawal,0x955a7f8baeb107ffb343ebb1e61013bf98edd13ce214c17855b0d1515a151f56,,USDC,,50000
2022-05-13T09:18:16.000Z,Withdrawal,0x15207bc254821e719340909f23b3bec1fd12ab106396ab725caac13e0ed9832a,,ETH,,0.1
2022-05-13T09:29:41.000Z,Withdrawal,0x3ebfb25ad95b24815c522eb6d1e0c0821fe4161af97993637995c68a6217073f,,ETH,,0.3
2022-05-13T09:36:58.000Z,Withdrawal,0x02892ac8f3db80710bad62804521a85a47b4fb727ab8147417b3497a6c18b999,,ETH,,50
2022-05-13T14:07:32.000Z,Withdrawal,0x5ef336ef7ae446ab457d80d5bed576f1885419476c65f74b970d8f9a41d2003c,,ETH,,62
2022-05-13T14:10:15.000Z,Withdrawal,0x7e2f5bb38e72f35b76ba1592f386f3fa918fb117a4c458d48afb09a3d532758b,,ETH,,72
2022-05-13T14:10:46.000Z,Withdrawal,0x2f294ca2baf27f7b984e052d2f1e98cc41da5cd3d4d45a20ed359c20b5b80f00,,ETH,,0.1
2022-05-13T14:12:17.000Z,Withdrawal,0x588546a4e0a1521099bb455433ffbf13d7e1a43d80ac272b2e4532fee5a438bd,,ETH,,77
2022-05-13T14:15:05.000Z,Withdrawal,0xb85036c8b4a6039a98e1b5d4b670f1e108993255f3ceb1ceb24224c4c1224de2,,ETH,,0.08
2022-05-13T14:15:33.000Z,Withdrawal,0x9a414f8f4db577c526acc808cc0e045bdd8d92ae84362d7b2cb8a35bc1ceb1f1,,ETH,,0.08
2022-05-13T14:15:54.000Z,Withdrawal,0xa67e1c8a7ea72c81bb71f8f54b708f24de1f5a16b368c074bc8f4016c3ad38ce,,ETH,,0.08
2022-05-13T14:21:25.000Z,Withdrawal,0xf2160804285fab699191a62ba438123c933b526205b6ddc22cefd1fd4619b597,,ETH,,0.22
2022-05-13T14:21:54.000Z,Withdrawal,0xf80c0252c0167c3fa8d6b99cbc892b91492248b856eecff5bbb309a2722d3336,,ETH,,0.25
2022-05-13T14:23:13.000Z,Withdrawal,0xe2019f9e13b8b5e4d1d802b59094bbff625bfc401d706029718e916cdd19d1d0,,ETH,,0.31
2022-05-13T15:06:50.000Z,Withdrawal,0x056934515b28e7c27b49e58a9707dd2aa371f9c0c4fea223439b1f23cfd4898d,,ETH,,0.25
2022-05-13T16:12:11.000Z,Withdrawal,0x63df34fd82e54df1226c5c4c2d73092c0d8e591d9bce3d9b6cae4c40ccc228ee,,ETH,,0.1
2022-05-13T16:20:58.000Z,Withdrawal,0x9c7a40adec6d4924778a3f5b8ea495af20d2ab67de6ae1cc3c4c178001733bbc,,ETH,,0.25
2022-05-13T16:22:17.000Z,Withdrawal,0x80294267dfb4f5924acc57e121908f5e7fc05b2d69caee6307bf91e1a4266488,,ETH,,0.4
2022-05-13T16:42:04.000Z,Withdrawal,0xcb3a9020774f1853524bb14dcf7d7a0f4a5928b1ef62d47976a7daf067306730,,ETH,,0.1
2022-05-13T16:42:04.000Z,Withdrawal,0xa1562ef2fb6cafd8637c361b73460b57a3b3cc0c01eb45e29d050690376be426,,ETH,,0.1
2022-05-13T21:39:33.000Z,Withdrawal,0xdc9517eb86afe4a0a6c50aeda5de836b5c68c25590823d37dca6a11c6e66913e,,ETH,,0.5
2022-05-13T21:56:43.000Z,Withdrawal,0x561ce55424e0b69309f73660f5bc1fda30af483a3e9d52ae54d2fc2479c9d938,,ETH,,1
2022-05-13T23:55:38.000Z,Withdrawal,0x5c2be21861acdb61cae900299c512698aa71fab603cc30e25b74d489e4872b51,,ETH,,0.1
2022-05-13T23:56:44.000Z,Withdrawal,0xe4367df3497963c469752a975865a8dfe852d8bcec966fefef6e2f656b5ff58d,,ETH,,0.12
2022-05-14T00:41:08.000Z,Withdrawal,0xa7945feef3fac36b83f5a42f7691f3b477c2cb22eb2f57fed971e3c7fdc44f3b,,ETH,,0.54
2022-05-14T01:15:58.000Z,Withdrawal,0xc410dc82d11bb4fc00432be26a7861ac0ac7b9a61da57c80a19712d58f791832,,ETH,,0.6
2022-05-14T02:28:59.000Z,Withdrawal,0xe621f55e4f3eb9189eeecc6c92ca59cf80ddc223982f65431a09f0bf8b1cb7e4,,ETH,,0.28
2022-05-14T07:53:01.000Z,Withdrawal,0xffdc76d6685ec5780e8007f03b8b55a02fb347fd5f388c54646a0a8bde8c39ca,,ETH,,0.2
2022-05-14T08:19:18.000Z,Withdrawal,0xbc6f780dcf3658847384fb3577c204e6285eb6ebe64b395b8a711c3ef4218baf,,ETH,,0.3
2022-05-14T08:20:16.000Z,Withdrawal,0x4f2a91f353bbfb580fae4ec469509fc089fd98f91610e8e5d21b77d40d7eac25,,ETH,,0.34
2022-05-14T11:32:35.000Z,Withdrawal,0x129899e91f4859e088aa5d33bb1358554d21cac9a09da6aac39fe9ef67c88e5f,,ETH,,0.05
2022-05-14T11:34:18.000Z,Withdrawal,0x9a214ad6453e06ecbf30e75f97e410274727f6b1817d0a6ac17fd69c2e268ede,,ETH,,0.2
2022-05-14T11:38:10.000Z,Withdrawal,0x80156960e6aa84d9f7112883ec2caf1a3371f3f33c6e58f4a796476541407664,,ETH,,0.13
2022-05-14T11:38:32.000Z,Withdrawal,0xdf84e356bc3095400f65ba18be8e1e29f2c23faf1c4f80aecf7183d1e64f3d43,,ETH,,0.12
2022-05-14T11:42:44.000Z,Withdrawal,0x19e5a4b760867398795646c4f613d062393a15626687fd18b2982ad018f0a281,,ETH,,0.16
2022-05-14T11:44:23.000Z,Withdrawal,0x73ef1f5ef7b4b2126bfad7128b139941f3839d8199fb4c0a529e87716034b481,,ETH,,0.16
2022-05-14T11:49:59.000Z,Withdrawal,0x4bbda85e48c996cc0db6c9ae43b11b9e5aee734f8aac603346b8284c6519f2b3,,ETH,,0.18
2022-05-14T11:53:04.000Z,Withdrawal,0x19e0e97470532b53aa5a0b8fffd52c156214012bbee41b44a42869484f8b4c94,,ETH,,60
2022-05-14T12:19:51.000Z,Withdrawal,0xc8f5c0cd01da0f94a47c0b2e194aaa82d3fd8b15bf5db9939048d89af6f76952,,ETH,,0.13
2022-05-14T14:14:29.000Z,Withdrawal,0x1d9affb81bfdcccca6c56785e45bc721c9233ba7f264dbcad55d4c0c77620867,,ETH,,75
2022-05-14T15:38:28.000Z,Withdrawal,0x998c4b3baf4b3d400426997e41684a4863c6f57e2c21920df08049d9726ccdae,,ETH,,0.1
2022-05-14T15:39:38.000Z,Withdrawal,0xe30c4f060b2ed4b6bb054b796e76c75a129bc0b9833dbef426a04b0d559863a3,,ETH,,80
2022-05-14T22:58:22.000Z,Withdrawal,0xece5cbd1c8ac2e304e2e35b6e33f1c9c42a0f12dfebeb015d4b9c4d1a219959a,,ETH,,0.35
2022-05-14T23:00:09.000Z,Withdrawal,0xc37f216e0c8147129ec0de007df826daddea1a02f86215711213d5dee0784ba1,,ETH,,0.45
2022-05-14T23:00:52.000Z,Withdrawal,0x02685731d66fa8627f085904542d34ad7c2d0455975f972c7f5fb8bc09ddb9ab,,ETH,,0.53
2022-05-14T23:03:39.000Z,Withdrawal,0x7c2ee74b8c21020b90674d4afcbae637e45ab8de44dd1feca3e552a95056a165,,ETH,,0.07
2022-05-14T23:04:03.000Z,Withdrawal,0xf836875d4685f4987fd27f3a202a3bc0a7cc32b511cc5d63e144e5c7fe0d1029,,ETH,,0.7
2022-05-15T09:51:54.000Z,Withdrawal,0xed439b7ba91db9ed1630dfd8d2b50552be2b3e0e3a80afd68be7c54aa2809fa6,,ETH,,0.34
2022-05-15T09:53:00.000Z,Withdrawal,0x3defe629355f97fb52037642d866cb1458719980b1c2b7143203f6ff0aee14cc,,ETH,,0.11
2022-05-15T09:53:32.000Z,Withdrawal,0x6af3cb319f24076a35d62e7c7cff6290a0b8e1946588154189af34789a9d7473,,ETH,,0.1
2022-05-15T09:53:52.000Z,Withdrawal,0xcbb916ac86c7cb68b16331cbbd05784467d523611fbad63f0a9a6f8d858e1f62,,ETH,,0.38
2022-05-15T14:15:50.000Z,Withdrawal,0xf4819a960d38a619da434bc7958316b6bf483fa7dfd44cb2c68f443576536949,,ETH,,83.35
2022-05-15T14:17:50.000Z,Withdrawal,0x409dc35b2b05e241696c0b65246016306c2141803c4db09c402b4a1fdfb48809,,ETH,,86.83
2022-05-15T14:19:48.000Z,Withdrawal,0xd04a53f684eb31b8bfc9afa9b1692d977fc6120f56b3f0b5fabc41f606e3dca7,,ETH,,90.44
2022-05-15T14:22:04.000Z,Withdrawal,0x3821a6393d8e142ea9985b4c8bb0e3c38a30a69d3a332cd9108a3a05dd3e0fe7,,ETH,,100
2022-05-15T14:24:30.000Z,Withdrawal,0x2f366a4d1809bd54fd1f72cd4dfe02dda5c4287ca0db54b5d7e15f3aad20c30f,,ETH,,120
2022-05-15T14:26:25.000Z,Withdrawal,0x50506cd840b64b376bea6cbeae5061ea25264d99fd07ca61267a6aa86713f7e8,,ETH,,140
2022-05-15T14:28:32.000Z,Withdrawal,0xb4118e56aaeda16cb5dce9403b4f455555bf7f1097755acb01cecd69cf7ba746,,ETH,,160
2022-05-15T20:25:16.000Z,Withdrawal,0x3f064b70f2b3b2ec79dbd64b09bbc9c0b3cffb2caaed5ad55845ab0bbc918f7d,,ETH,,0.21
2022-05-15T20:53:22.000Z,Withdrawal,0x74765dd8bb6b179ca717a39337615a6dc6453d2d41b489a41d15a39640b20326,,ETH,,0.25
2022-05-15T20:55:48.000Z,Withdrawal,0xce9f6ef858ad2db415701713e8cdfcef2faf7a1d88d198e8e38f3df108273064,,ETH,,0.31
2022-05-15T21:05:57.000Z,Withdrawal,0xe4caab3f1c8fe65afd0242078983dc8f6b43892d63bc4dab0c51f3ef724e8c24,,ETH,,0.25
2022-05-15T21:31:07.000Z,Withdrawal,0x6d463df5e3ac1c13866cf9d8a720b7cfb612f5a80504786a77e7ba8aea51a16b,,ETH,,0.25
2022-05-16T00:08:24.000Z,Withdrawal,0x5a8debb1d065f81cb34e5e3957d63e5e21f4fed965e72a636cd3c8f542f92cc1,,ETH,,0.07
2022-05-16T00:08:24.000Z,Withdrawal,0xdedc851cd565e1d8b0721fbcfe6bb8b536110c93e0d34f9b08906ca44789a2a4,,ETH,,0.07
2022-05-16T00:08:47.000Z,Withdrawal,0xeca29ec0e9cb1b930949e571a91c60410d168b5c57c01dd0d12bedfe7ccba3f0,,ETH,,0.07
2022-05-16T00:30:05.000Z,Withdrawal,0xb5a4472d89f06f00737f0e98c8293a59456067240294871e717ceff70d2377ef,,ETH,,0.1
2022-05-16T13:46:51.000Z,Withdrawal,0x8fbc10c1a8de39a32431af59157e416fa3bfaefe209da5e2017dc47f8e3ba4dc,,ETH,,0.02
2022-05-16T14:35:59.000Z,Withdrawal,0x8a4ac7fc42d4ca20a7ef98e64c2b6277bde6d758c5cc336258d7f3a28ef4587d,,ETH,,67
2022-05-16T14:47:46.000Z,Withdrawal,0x9e1bc47ee43f6233c4be11bf4d467e3a1b9a4ab3976021bdfc87c4d448295895,,ETH,,60
2022-05-16T15:05:37.000Z,Withdrawal,0xfa732dfaffa5e0e04d7bd8845df87817301dcc6958685227e69bacb237ac51aa,,ETH,,0.33
2022-05-16T15:18:32.000Z,Withdrawal,0x1041a71b9d8c7db8ac2493ce260c1ff444cfaecf3589a84dfabc2658ae503b1f,,ETH,,0.02
2022-05-16T16:52:51.000Z,Withdrawal,0x2a9855a50e824cdcf1615580bdea89a165c37f27626d8a6589cf3325be337d16,,ETH,,0.5
2022-05-16T18:09:16.000Z,Withdrawal,0x84eadf3fdaffaedfbbe0f37391ec7c0531690be07e97eec83f044879c1eb5dd6,,ETH,,0.31
2022-05-16T19:06:35.000Z,Deposit,0xb568e6b44ed02920b63fee8538d4371d22018d9dffe9654413169484885670b1,ETH,,110,
2022-05-16T23:15:49.000Z,Withdrawal,0x91fb1eca3de5244df2c2b92174a1134531e965f2e8332089b7307b162aee57d9,,ETH,,5
2022-05-17T04:47:24.000Z,Withdrawal,0x5f3419ffa69170b9868aefe769b5f2b84c825e4094be92a7ff66ceb6db9cc456,,ETH,,63.25
2022-05-17T13:40:18.000Z,Withdrawal,0xa8cc6df068ac73e323f40d1a3fb85a79af9da9e1a3d325bbd2a7fac33d405b12,,USDC,,5650
2022-05-17T14:25:48.000Z,Withdrawal,0xe24b94bf9e63740d4d050652f24a6da53cd17142b660083e62f552654a212fb8,,ETH,,72
2022-05-17T14:39:02.000Z,Withdrawal,0xc088758292bf98f639b25a11c2ab663c9761272b9ac133a73cfa1e3a08a6c82d,,ETH,,76
2022-05-17T15:15:27.000Z,Withdrawal,0x2d46b1b8309504f1cb6f58ba4e774773a82c4523b10c6795ba9f0689b0812d57,,ETH,,60
2022-05-17T22:25:21.000Z,Withdrawal,0xc935b85a65df30f1a2de2d6bc275414433e9d0eb697e69df85c7d0cf0f6c8bc9,,ETH,,2
2022-05-18T01:17:34.000Z,Withdrawal,0x65ca00d2ff7337f02c64dfa1c0bad5ddb66b4f9717d96bdfdc1bc4c08ce0cb09,,ETH,,1.69
2022-05-18T15:32:12.000Z,Withdrawal,0xe343630ca99bacc5df82e120855d3156d5cdeff9daeb978fd260b806d2c7f6af,,ETH,,1.3
2022-05-19T15:43:13.000Z,Withdrawal,0x91722effd224b88037b0ee88435f9a4372f52bf3be0ceb33e9b5547ed53bc8a9,,ETH,,1.43
2022-05-22T15:26:34.000Z,Withdrawal,0x963584c32a5bfb7ef2a04156333fa541ea4e7ba19397fff5c8bdde512c3ba204,,ETH,,65.28
2022-05-22T15:29:57.000Z,Withdrawal,0x4e91ce575cec20663748ff0b39ceccd52ef4d2ba90febd3364d03f64c24898d4,,ETH,,69
2022-05-22T15:33:48.000Z,Withdrawal,0x7550846143df5d23e7a5d39ef85a084732ae70362f06c1af96bfd8ea57a29f1e,,ETH,,73
2022-05-22T15:44:24.000Z,Withdrawal,0x247d00d7df2c596efe2197f25e7494241e78b785e7718593aab3ec5ce99e758f,,ETH,,50
2022-05-23T12:40:24.000Z,Withdrawal,0xac422027fb731d3611d52a0d6262107be4f752081749f09507ea940b915ad895,,ETH,,150
2022-05-23T15:34:58.000Z,Withdrawal,0x4a54e2fb22ea7fe88e96308934ebaae78ee28d2e56217ef09fec7780fdeaae23,,ETH,,157
2022-05-23T15:38:42.000Z,Withdrawal,0xb0bd3d9f44e42d4f71e2d44b3d5b2c8c1ac474424e8308aaec59f4a6f8114b94,,ETH,,165
2022-05-23T15:40:55.000Z,Withdrawal,0xff37e6d06dfc62420812d922e3c9b5f493ca74a22db85705e1c1d3a1c3094211,,ETH,,175
2022-05-23T15:43:20.000Z,Withdrawal,0xcbf8ae5c72c36d7a14ec8aaac8db061671c31e23db1edad27d2a9fae6aed4fcf,,ETH,,190
2022-05-23T15:44:37.000Z,Withdrawal,0x13edfe83d2adbc95a246858d3f19da4f0c515255a3a86d055654f665be602d78,,ETH,,210
2022-05-23T15:58:15.000Z,Withdrawal,0x037b3c8995dd3f640cb351537065a70f9ced78ad22106c130c52c50ec156ba82,,ETH,,60
2022-05-24T15:54:35.000Z,Withdrawal,0x77d16b31f6868d37d3a545ce6c4260810757f8b08f7134e07f75e35f1d1c54a4,,ETH,,79
2022-05-24T16:00:16.000Z,Withdrawal,0xabe4452bec381558509badd3de8d2198706d1fac0ee68f559b25174393cadd1f,,ETH,,82.63
2022-05-27T13:51:48.000Z,Withdrawal,0x825d845828981f835424b8e4fbe163850dd191105e49a1937f9ced68fa188799,,ETH,,0.16
2022-05-27T16:19:14.000Z,Withdrawal,0x54dad2f31e74872e8c8df147d6c38ad0d70dddedb6998df8c5ec54225a4f09b2,,ETH,,85.55
2022-05-29T13:16:16.000Z,Withdrawal,0x955536a668786efb9845835385f0306df32aa62736904b76caa137b6763d78f0,,ETH,,0.11
2022-05-30T13:05:10.000Z,Withdrawal,0x12a82133d3a31f3e90f535d1f7e687cdaefa00854e86af1fff04fd3c671addc3,,ETH,,0.002
2022-05-30T21:02:15.000Z,Withdrawal,0x27884c0eb3974eaf47cbb86e89102fab74ec64668f3751c6f289fee68b4fc70d,,ETH,,62
2022-05-30T22:20:34.000Z,Withdrawal,0x271ced9102a49a74b83229483627ef5b87a453825a4be2429ecf2884b91d046f,,ETH,,0.1
2022-06-01T14:46:38.000Z,Withdrawal,0xd9798481da345b5835b7ad3c93f3c31e8007b07357a72cb51e558056272a7e5f,,ETH,,108
2022-06-01T16:08:58.000Z,Withdrawal,0xae462e75bb2b894bd38388a00c983261b4d1d661ebf0652ea17f7c4e10a29921,,USDC,,100000
2022-06-02T13:27:31.000Z,Withdrawal,0xf9e06c5d8a41f1b946111645bb205b4aa135c8a7e346921fdf3fc0821a6ede8a,,ETH,,115
2022-06-03T11:50:46.000Z,Deposit,0xead52f316e2c8b6adceb39dd887980d721d961a6110189b9fb6704fb46fde0bc,RPL,,250000,
2022-06-03T18:42:16.000Z,Withdrawal,0xa222be38637165f3629e6c75a97195d135eedd3fda5f18a60c062057b8cd69f5,,RPL,,250000
2022-06-03T18:46:01.000Z,Withdrawal,0x83ce51b8586ed1b1a83b2b063141d1d2e70f37a890a96afaaf98eb29770e14b0,,ETH,,1.64
2022-06-03T20:48:58.000Z,Withdrawal,0x6d6fec5f8b7c844ba5c7af1bbfa55c57d01391bd9d268d0282665221356ea2d1,,ETH,,0.45
2022-06-05T20:57:27.000Z,Withdrawal,0xae17d97f239a78793bb7e4fbaeba22d408683350d0fe019e84c90cbad00b38e9,,ETH,,89.66
2022-06-05T21:24:17.000Z,Withdrawal,0x401c9da3506cfb5972b5cfec838fccbef361c79e57839f1becdcb5ae84e788fa,,ETH,,95
2022-06-06T18:13:37.000Z,Withdrawal,0xf9df59d4439f9682590803d7554048ec366a462e36890fcad6ef389ec62ba8bf,,ETH,,80
2022-06-06T19:06:56.000Z,Withdrawal,0x33131b1a1e8d27080760b2054c34dfcd3ff856d8f4c34ab13f53ec1a5107e788,,ETH,,0.06
2022-06-06T21:17:33.000Z,Withdrawal,0x2962d7d29e0ee5afb7a52dbfa16f414572ec55ca39d901f0fbfa3130f633284c,,ETH,,0.08
2022-06-06T22:04:28.000Z,Withdrawal,0x178dc966b7ae6df4271fe309c6cdc758f7ac28c8efef32457a710038f3fbb9ad,,ETH,,0.12
2022-06-06T22:30:05.000Z,Withdrawal,0x5ef644dbe4599dedb0b033f8962998095926f9f47e4525e391a0f68d5b1079f4,,ETH,,0.1
2022-06-07T03:40:41.000Z,Withdrawal,0x86ce5b1cf7aa63c22c622505acf4ee065b67c262352329dc77e3ef47966e345b,,ETH,,0.16
2022-06-07T03:42:05.000Z,Withdrawal,0xbe5170c736bc1cb54ef5430cede38690101908c0088457f20242ed5d0321f007,,ETH,,0.43
2022-06-07T04:08:11.000Z,Withdrawal,0x8f54e421f2ae0f9c729870bd6d63af4c3518a7e70d8e150a6cf785b54855dd03,,ETH,,0.11
2022-06-07T04:08:51.000Z,Withdrawal,0x3c9eda60551d9e0cd48fbd3193dff20ef64a078f397dce97781d1bc8321ebc90,,ETH,,0.1
2022-06-07T04:10:17.000Z,Withdrawal,0xf4bccd8e767f434088c8e3c14ec0e1a7363d94fb08220d25d58bfdadc4549b78,,ETH,,0.07
2022-06-07T04:10:26.000Z,Withdrawal,0x1e1d6d09fe613897216349fccbd54c88dccb942c186f278bb76b99bd763e6569,,ETH,,0.07
2022-06-07T04:10:47.000Z,Withdrawal,0xa4a3cd92be81f53de51cc59cbfeddb700d4bbb5d956ca7fb6c8c099c1a9c4c06,,ETH,,0.07
2022-06-07T04:11:16.000Z,Withdrawal,0xe157f5cbf52a30d181780e694d41be59f52d0a60aa424a3109c9235b3daf5549,,ETH,,0.07
2022-06-07T04:12:18.000Z,Withdrawal,0x15a415b1e112eea88ea83dbbff170212e9a413c665d22eca8788e4e6a8281bec,,ETH,,0.45
